delivery_date,hour_ending,repeated_hour_flag,settlement_point,settlement_point_price
02/11/2021,11:00,N,HB_NORTH,66.57
02/11/2021,11:00,N,HB_PAN,67.34
02/11/2021,11:00,N,HB_SOUTH,57.45
02/11/2021,11:00,N,HB_WEST,67.7
02/11/2021,11:00,N,LZ_AEN,65.73
02/11/2021,11:00,N,LZ_CPS,67.43
02/11/2021,11:00,N,LZ_HOUSTON,60.53
02/11/2021,11:00,N,LZ_LCRA,92.19
02/11/2021,11:00,N,LZ_NORTH,67.85
02/11/2021,11:00,N,LZ_RAYBN,72.96
02/11/2021,11:00,N,LZ_SOUTH,50.88
02/11/2021,11:00,N,LZ_WEST,69.02
02/11/2021,12:00,N,HB_BUSAVG,54.04
02/11/2021,12:00,N,HB_HOUSTON,51.89
02/11/2021,12:00,N,HB_HUBAVG,53.51
02/11/2021,12:00,N,HB_NORTH,55.76
02/11/2021,12:00,N,HB_PAN,56.07
02/11/2021,12:00,N,HB_SOUTH,50.05
02/11/2021,12:00,N,HB_WEST,56.32
02/11/2021,12:00,N,LZ_AEN,55.34
02/11/2021,12:00,N,LZ_CPS,56.42
02/11/2021,12:00,N,LZ_HOUSTON,51.82
02/11/2021,12:00,N,LZ_LCRA,73.56
02/11/2021,12:00,N,LZ_NORTH,56.56
02/11/2021,12:00,N,LZ_RAYBN,60.09
02/11/2021,12:00,N,LZ_SOUTH,45.75
02/11/2021,12:00,N,LZ_WEST,57.48
02/11/2021,13:00,N,HB_BUSAVG,48.41
02/11/2021,13:00,N,HB_HOUSTON,47.07
02/11/2021,13:00,N,HB_HUBAVG,48.02
02/11/2021,13:00,N,HB_NORTH,49.86
02/11/2021,13:00,N,HB_PAN,50.31
02/11/2021,13:00,N,HB_SOUTH,44.67
02/11/2021,13:00,N,HB_WEST,50.47
02/11/2021,13:00,N,LZ_AEN,49.2
02/11/2021,13:00,N,LZ_CPS,49.87
02/11/2021,13:00,N,LZ_HOUSTON,47.14
02/11/2021,13:00,N,LZ_LCRA,62.38
02/11/2021,13:00,N,LZ_NORTH,50.57
02/11/2021,13:00,N,LZ_RAYBN,53.3
02/11/2021,13:00,N,LZ_SOUTH,41.16
02/11/2021,13:00,N,LZ_WEST,51.52
02/11/2021,14:00,N,HB_BUSAVG,45.72
02/11/2021,14:00,N,HB_HOUSTON,44.58
02/11/2021,14:00,N,HB_HUBAVG,45.3
02/11/2021,14:00,N,HB_NORTH,47.25
02/11/2021,14:00,N,HB_PAN,47.65
02/11/2021,14:00,N,HB_SOUTH,41.73
02/11/2021,14:00,N,HB_WEST,47.65
02/11/2021,14:00,N,LZ_AEN,46.02
02/11/2021,14:00,N,LZ_CPS,46.8
02/11/2021,14:00,N,LZ_HOUSTON,44.68
02/11/2021,14:00,N,LZ_LCRA,52.33
02/11/2021,14:00,N,LZ_NORTH,48.17
02/11/2021,14:00,N,LZ_RAYBN,51.06
02/11/2021,14:00,N,LZ_SOUTH,38.45
02/11/2021,14:00,N,LZ_WEST,48.36
02/11/2021,15:00,N,HB_BUSAVG,43.07
02/11/2021,15:00,N,HB_HOUSTON,42.38
02/11/2021,15:00,N,HB_HUBAVG,42.71
02/11/2021,15:00,N,HB_NORTH,44.5
02/11/2021,15:00,N,HB_PAN,44.72
02/11/2021,15:00,N,HB_SOUTH,39.08
02/11/2021,15:00,N,HB_WEST,44.89
02/11/2021,15:00,N,LZ_AEN,44.5
02/11/2021,15:00,N,LZ_CPS,45.98
02/11/2021,15:00,N,LZ_HOUSTON,42.46
02/11/2021,15:00,N,LZ_LCRA,53.26
02/11/2021,15:00,N,LZ_NORTH,44.9
02/11/2021,15:00,N,LZ_RAYBN,47.92
02/11/2021,15:00,N,LZ_SOUTH,33.04
02/11/2021,15:00,N,LZ_WEST,45.57
02/11/2021,16:00,N,HB_BUSAVG,41.3
02/11/2021,16:00,N,HB_HOUSTON,40.62
02/11/2021,16:00,N,HB_HUBAVG,40.99
02/11/2021,16:00,N,HB_NORTH,42.61
02/11/2021,16:00,N,HB_PAN,43
02/11/2021,16:00,N,HB_SOUTH,37.52
02/11/2021,16:00,N,HB_WEST,43.23
02/11/2021,16:00,N,LZ_AEN,43.12
02/11/2021,16:00,N,LZ_CPS,44.41
02/11/2021,16:00,N,LZ_HOUSTON,40.74
02/11/2021,16:00,N,LZ_LCRA,50.6
02/11/2021,16:00,N,LZ_NORTH,43
02/11/2021,16:00,N,LZ_RAYBN,46.53
02/11/2021,16:00,N,LZ_SOUTH,32.66
02/11/2021,16:00,N,LZ_WEST,44.2
02/11/2021,17:00,N,HB_BUSAVG,48.43
02/11/2021,17:00,N,HB_HOUSTON,46.73
02/11/2021,17:00,N,HB_HUBAVG,47.95
02/11/2021,17:00,N,HB_NORTH,50.27
02/11/2021,17:00,N,HB_PAN,51.19
02/11/2021,17:00,N,HB_SOUTH,43.43
02/11/2021,17:00,N,HB_WEST,51.38
02/11/2021,17:00,N,LZ_AEN,50.35
02/11/2021,17:00,N,LZ_CPS,51.32
02/11/2021,17:00,N,LZ_HOUSTON,46.83
02/11/2021,17:00,N,LZ_LCRA,57.7
02/11/2021,17:00,N,LZ_NORTH,50.85
02/11/2021,17:00,N,LZ_RAYBN,55.3
02/11/2021,17:00,N,LZ_SOUTH,38.74
02/11/2021,17:00,N,LZ_WEST,53.17
02/11/2021,18:00,N,HB_BUSAVG,61.49
02/11/2021,18:00,N,HB_HOUSTON,58.83
02/11/2021,18:00,N,HB_HUBAVG,60.98
02/11/2021,18:00,N,HB_NORTH,63.7
02/11/2021,18:00,N,HB_PAN,65.29
02/11/2021,18:00,N,HB_SOUTH,55.23
02/11/2021,18:00,N,HB_WEST,66.17
02/11/2021,18:00,N,LZ_AEN,66.9
02/11/2021,18:00,N,LZ_CPS,67.9
02/11/2021,18:00,N,LZ_HOUSTON,58.81
02/11/2021,18:00,N,LZ_LCRA,115.99
02/11/2021,18:00,N,LZ_NORTH,64.83
02/11/2021,18:00,N,LZ_RAYBN,73.24
02/11/2021,18:00,N,LZ_SOUTH,50.09
02/11/2021,18:00,N,LZ_WEST,69.33
02/11/2021,19:00,N,HB_BUSAVG,89.13
02/11/2021,19:00,N,HB_HOUSTON,85.79
02/11/2021,19:00,N,HB_HUBAVG,88.41
02/11/2021,19:00,N,HB_NORTH,92.37
02/11/2021,19:00,N,HB_PAN,94.28
02/11/2021,19:00,N,HB_SOUTH,80.09
02/11/2021,19:00,N,HB_WEST,95.38
02/11/2021,19:00,N,LZ_AEN,97.76
02/11/2021,19:00,N,LZ_CPS,99.37
02/11/2021,19:00,N,LZ_HOUSTON,85.82
02/11/2021,19:00,N,LZ_LCRA,166.79
02/11/2021,19:00,N,LZ_NORTH,94.02
02/11/2021,19:00,N,LZ_RAYBN,112.37
02/11/2021,19:00,N,LZ_SOUTH,71.54
02/11/2021,19:00,N,LZ_WEST,97.45
02/11/2021,20:00,N,HB_BUSAVG,61.49
02/11/2021,20:00,N,HB_HOUSTON,58.7
02/11/2021,20:00,N,HB_HUBAVG,60.99
02/11/2021,20:00,N,HB_NORTH,63.69
02/11/2021,20:00,N,HB_PAN,65.25
02/11/2021,20:00,N,HB_SOUTH,55.46
02/11/2021,20:00,N,HB_WEST,66.11
02/11/2021,20:00,N,LZ_AEN,67.36
02/11/2021,20:00,N,LZ_CPS,68.77
02/11/2021,20:00,N,LZ_HOUSTON,58.6
02/11/2021,20:00,N,LZ_LCRA,116.56
02/11/2021,20:00,N,LZ_NORTH,65.23
02/11/2021,20:00,N,LZ_RAYBN,83.69
02/11/2021,20:00,N,LZ_SOUTH,50.33
02/11/2021,20:00,N,LZ_WEST,68.02
02/11/2021,21:00,N,HB_BUSAVG,54.1
02/11/2021,21:00,N,HB_HOUSTON,51.23
02/11/2021,21:00,N,HB_HUBAVG,53.49
02/11/2021,21:00,N,HB_NORTH,56.5
02/11/2021,21:00,N,HB_PAN,57.89
02/11/2021,21:00,N,HB_SOUTH,47.82
02/11/2021,21:00,N,HB_WEST,58.42
02/11/2021,21:00,N,LZ_AEN,58.83
02/11/2021,21:00,N,LZ_CPS,60.47
02/11/2021,21:00,N,LZ_HOUSTON,51.1
02/11/2021,21:00,N,LZ_LCRA,88.2
02/11/2021,21:00,N,LZ_NORTH,57.82
02/11/2021,21:00,N,LZ_RAYBN,73.1
02/11/2021,21:00,N,LZ_SOUTH,42.22
02/11/2021,21:00,N,LZ_WEST,59.76
02/11/2021,22:00,N,HB_BUSAVG,48.39
02/11/2021,22:00,N,HB_HOUSTON,45.23
02/11/2021,22:00,N,HB_HUBAVG,47.75
02/11/2021,22:00,N,HB_NORTH,50.76
02/11/2021,22:00,N,HB_PAN,52.33
02/11/2021,22:00,N,HB_SOUTH,42.49
02/11/2021,22:00,N,HB_WEST,52.53
02/11/2021,22:00,N,LZ_AEN,50.37
02/11/2021,22:00,N,LZ_CPS,51.81
02/11/2021,22:00,N,LZ_HOUSTON,45.03
02/11/2021,22:00,N,LZ_LCRA,64.7
02/11/2021,22:00,N,LZ_NORTH,52.31
02/11/2021,22:00,N,LZ_RAYBN,70.09
02/11/2021,22:00,N,LZ_SOUTH,38.05
02/11/2021,22:00,N,LZ_WEST,53.82
02/11/2021,23:00,N,HB_BUSAVG,37.88
02/11/2021,23:00,N,HB_HOUSTON,34.35
02/11/2021,23:00,N,HB_HUBAVG,37.18
02/11/2021,23:00,N,HB_NORTH,40.22
02/11/2021,23:00,N,HB_PAN,41.77
02/11/2021,23:00,N,HB_SOUTH,32.46
02/11/2021,23:00,N,HB_WEST,41.68
02/11/2021,23:00,N,LZ_AEN,36.67
02/11/2021,23:00,N,LZ_CPS,38.36
02/11/2021,23:00,N,LZ_HOUSTON,34.27
02/11/2021,23:00,N,LZ_LCRA,40.19
02/11/2021,23:00,N,LZ_NORTH,41.22
02/11/2021,23:00,N,LZ_RAYBN,50.7
02/11/2021,23:00,N,LZ_SOUTH,30.68
02/11/2021,23:00,N,LZ_WEST,43.03
02/11/2021,24:00,N,HB_BUSAVG,38.1
02/11/2021,24:00,N,HB_HOUSTON,34.74
02/11/2021,24:00,N,HB_HUBAVG,37.47
02/11/2021,24:00,N,HB_NORTH,40.4
02/11/2021,24:00,N,HB_PAN,42.19
02/11/2021,24:00,N,HB_SOUTH,32.46
02/11/2021,24:00,N,HB_WEST,42.28
02/11/2021,24:00,N,LZ_AEN,36.23
02/11/2021,24:00,N,LZ_CPS,36.52
02/11/2021,24:00,N,LZ_HOUSTON,34.63
02/11/2021,24:00,N,LZ_LCRA,38.97
02/11/2021,24:00,N,LZ_NORTH,41.17
02/11/2021,24:00,N,LZ_RAYBN,46.78
02/11/2021,24:00,N,LZ_SOUTH,32.44
02/11/2021,24:00,N,LZ_WEST,44
02/12/2021,01:00,N,HB_BUSAVG,79.62
02/12/2021,01:00,N,HB_HOUSTON,74.89
02/12/2021,01:00,N,HB_HUBAVG,78.38
02/12/2021,01:00,N,HB_NORTH,83.16
02/12/2021,01:00,N,HB_PAN,82.74
02/12/2021,01:00,N,HB_SOUTH,72.12
02/12/2021,01:00,N,HB_WEST,83.36
02/12/2021,01:00,N,LZ_AEN,79.02
02/12/2021,01:00,N,LZ_CPS,80.05
02/12/2021,01:00,N,LZ_HOUSTON,74.84
02/12/2021,01:00,N,LZ_LCRA,77.66
02/12/2021,01:00,N,LZ_NORTH,83.99
02/12/2021,01:00,N,LZ_RAYBN,91.43
02/12/2021,01:00,N,LZ_SOUTH,66.8
02/12/2021,01:00,N,LZ_WEST,92.84
02/12/2021,02:00,N,HB_BUSAVG,77.44
02/12/2021,02:00,N,HB_HOUSTON,72.24
02/12/2021,02:00,N,HB_HUBAVG,76.12
02/12/2021,02:00,N,HB_NORTH,81
02/12/2021,02:00,N,HB_PAN,80.61
02/12/2021,02:00,N,HB_SOUTH,70.1
02/12/2021,02:00,N,HB_WEST,81.14
02/12/2021,02:00,N,LZ_AEN,75.88
02/12/2021,02:00,N,LZ_CPS,76.53
02/12/2021,02:00,N,LZ_HOUSTON,72.2
02/12/2021,02:00,N,LZ_LCRA,74.48
02/12/2021,02:00,N,LZ_NORTH,81.97
02/12/2021,02:00,N,LZ_RAYBN,89.69
02/12/2021,02:00,N,LZ_SOUTH,66.63
02/12/2021,02:00,N,LZ_WEST,91.14
02/12/2021,03:00,N,HB_BUSAVG,77.84
02/12/2021,03:00,N,HB_HOUSTON,72.8
02/12/2021,03:00,N,HB_HUBAVG,76.68
02/12/2021,03:00,N,HB_NORTH,81.26
02/12/2021,03:00,N,HB_PAN,81.34
02/12/2021,03:00,N,HB_SOUTH,70.46
02/12/2021,03:00,N,HB_WEST,82.22
02/12/2021,03:00,N,LZ_AEN,77.82
02/12/2021,03:00,N,LZ_CPS,77.35
02/12/2021,03:00,N,LZ_HOUSTON,72.66
02/12/2021,03:00,N,LZ_LCRA,75.69
02/12/2021,03:00,N,LZ_NORTH,81.99
02/12/2021,03:00,N,LZ_RAYBN,89.59
02/12/2021,03:00,N,LZ_SOUTH,68.5
02/12/2021,03:00,N,LZ_WEST,91.54
02/12/2021,04:00,N,HB_BUSAVG,81.55
02/12/2021,04:00,N,HB_HOUSTON,76.54
02/12/2021,04:00,N,HB_HUBAVG,80.43
02/12/2021,04:00,N,HB_NORTH,85
02/12/2021,04:00,N,HB_PAN,85.31
02/12/2021,04:00,N,HB_SOUTH,73.84
02/12/2021,04:00,N,HB_WEST,86.34
02/12/2021,04:00,N,LZ_AEN,81.13
02/12/2021,04:00,N,LZ_CPS,79.09
02/12/2021,04:00,N,LZ_HOUSTON,76.36
02/12/2021,04:00,N,LZ_LCRA,78.58
02/12/2021,04:00,N,LZ_NORTH,85.71
02/12/2021,04:00,N,LZ_RAYBN,92.25
02/12/2021,04:00,N,LZ_SOUTH,73.45
02/12/2021,04:00,N,LZ_WEST,96
02/12/2021,05:00,N,HB_BUSAVG,81.96
02/12/2021,05:00,N,HB_HOUSTON,78.17
02/12/2021,05:00,N,HB_HUBAVG,81.39
02/12/2021,05:00,N,HB_NORTH,84.52
02/12/2021,05:00,N,HB_PAN,86.93
02/12/2021,05:00,N,HB_SOUTH,74.96
02/12/2021,05:00,N,HB_WEST,87.89
02/12/2021,05:00,N,LZ_AEN,86.22
02/12/2021,05:00,N,LZ_CPS,84.86
02/12/2021,05:00,N,LZ_HOUSTON,77.88
02/12/2021,05:00,N,LZ_LCRA,82.15
02/12/2021,05:00,N,LZ_NORTH,85.04
02/12/2021,05:00,N,LZ_RAYBN,90.23
02/12/2021,05:00,N,LZ_SOUTH,71.6
02/12/2021,05:00,N,LZ_WEST,97.29
02/12/2021,06:00,N,HB_BUSAVG,98.52
02/12/2021,06:00,N,HB_HOUSTON,96.46
02/12/2021,06:00,N,HB_HUBAVG,98.1
02/12/2021,06:00,N,HB_NORTH,101.06
02/12/2021,06:00,N,HB_PAN,103.03
02/12/2021,06:00,N,HB_SOUTH,90.6
02/12/2021,06:00,N,HB_WEST,104.3
02/12/2021,06:00,N,LZ_AEN,101.82
02/12/2021,06:00,N,LZ_CPS,102.85
02/12/2021,06:00,N,LZ_HOUSTON,96.29
02/12/2021,06:00,N,LZ_LCRA,100.28
02/12/2021,06:00,N,LZ_NORTH,101.6
02/12/2021,06:00,N,LZ_RAYBN,110.82
02/12/2021,06:00,N,LZ_SOUTH,82.35
02/12/2021,06:00,N,LZ_WEST,115.91
02/12/2021,07:00,N,HB_BUSAVG,205.5
02/12/2021,07:00,N,HB_HOUSTON,201.88
02/12/2021,07:00,N,HB_HUBAVG,204.15
02/12/2021,07:00,N,HB_NORTH,211.28
02/12/2021,07:00,N,HB_PAN,213.58
02/12/2021,07:00,N,HB_SOUTH,189.1
02/12/2021,07:00,N,HB_WEST,214.35
02/12/2021,07:00,N,LZ_AEN,219.23
02/12/2021,07:00,N,LZ_CPS,220.04
02/12/2021,07:00,N,LZ_HOUSTON,201.32
02/12/2021,07:00,N,LZ_LCRA,212.79
02/12/2021,07:00,N,LZ_NORTH,212.46
02/12/2021,07:00,N,LZ_RAYBN,228.16
02/12/2021,07:00,N,LZ_SOUTH,169.6
02/12/2021,07:00,N,LZ_WEST,225.45
02/12/2021,08:00,N,HB_BUSAVG,274.89
02/12/2021,08:00,N,HB_HOUSTON,269.2
02/12/2021,08:00,N,HB_HUBAVG,272.96
02/12/2021,08:00,N,HB_NORTH,282.04
02/12/2021,08:00,N,HB_PAN,284.27
02/12/2021,08:00,N,HB_SOUTH,256.19
02/12/2021,08:00,N,HB_WEST,284.4
02/12/2021,08:00,N,LZ_AEN,293.81
02/12/2021,08:00,N,LZ_CPS,293.44
02/12/2021,08:00,N,LZ_HOUSTON,268.4
02/12/2021,08:00,N,LZ_LCRA,283.94
02/12/2021,08:00,N,LZ_NORTH,283.54
02/12/2021,08:00,N,LZ_RAYBN,295.1
02/12/2021,08:00,N,LZ_SOUTH,235.14
02/12/2021,08:00,N,LZ_WEST,294.4
02/12/2021,09:00,N,HB_BUSAVG,242.49
02/12/2021,09:00,N,HB_HOUSTON,236.59
02/12/2021,09:00,N,HB_HUBAVG,240.61
02/12/2021,09:00,N,HB_NORTH,249.49
02/12/2021,09:00,N,HB_PAN,251.97
02/12/2021,09:00,N,HB_SOUTH,224.26
02/12/2021,09:00,N,HB_WEST,252.12
02/12/2021,09:00,N,LZ_AEN,264.07
02/12/2021,09:00,N,LZ_CPS,261.69
02/12/2021,09:00,N,LZ_HOUSTON,235.8
02/12/2021,09:00,N,LZ_LCRA,252.04
02/12/2021,09:00,N,LZ_NORTH,251.03
02/12/2021,09:00,N,LZ_RAYBN,258.54
02/12/2021,09:00,N,LZ_SOUTH,204.25
02/12/2021,09:00,N,LZ_WEST,258.48
02/12/2021,10:00,N,HB_BUSAVG,261.63
02/12/2021,10:00,N,HB_HOUSTON,254.2
02/12/2021,10:00,N,HB_HUBAVG,259.87
02/12/2021,10:00,N,HB_NORTH,268.43
02/12/2021,10:00,N,HB_PAN,271.94
02/12/2021,10:00,N,HB_SOUTH,243.92
02/12/2021,10:00,N,HB_WEST,272.93
02/12/2021,10:00,N,LZ_AEN,282.74
02/12/2021,10:00,N,LZ_CPS,278.63
02/12/2021,10:00,N,LZ_HOUSTON,253.41
02/12/2021,10:00,N,LZ_LCRA,269.22
02/12/2021,10:00,N,LZ_NORTH,269.93
02/12/2021,10:00,N,LZ_RAYBN,273.11
02/12/2021,10:00,N,LZ_SOUTH,228.54
02/12/2021,10:00,N,LZ_WEST,276.1
02/12/2021,11:00,N,HB_BUSAVG,191.82
02/12/2021,11:00,N,HB_HOUSTON,185.46
02/12/2021,11:00,N,HB_HUBAVG,190.41
02/12/2021,11:00,N,HB_NORTH,197.21
02/12/2021,11:00,N,HB_PAN,199.99
02/12/2021,11:00,N,HB_SOUTH,178.06
02/12/2021,11:00,N,HB_WEST,200.93
02/12/2021,11:00,N,LZ_AEN,207.44
02/12/2021,11:00,N,LZ_CPS,202.9
02/12/2021,11:00,N,LZ_HOUSTON,185
02/12/2021,11:00,N,LZ_LCRA,195.94
02/12/2021,11:00,N,LZ_NORTH,198.21
02/12/2021,11:00,N,LZ_RAYBN,201.76
02/12/2021,11:00,N,LZ_SOUTH,170.19
02/12/2021,11:00,N,LZ_WEST,203.81
02/12/2021,12:00,N,HB_BUSAVG,148.24
02/12/2021,12:00,N,HB_HOUSTON,143.63
02/12/2021,12:00,N,HB_HUBAVG,147.19
02/12/2021,12:00,N,HB_NORTH,152.28
02/12/2021,12:00,N,HB_PAN,154.3
02/12/2021,12:00,N,HB_SOUTH,137.75
02/12/2021,12:00,N,HB_WEST,155.12
02/12/2021,12:00,N,LZ_AEN,160.69
02/12/2021,12:00,N,LZ_CPS,159.54
02/12/2021,12:00,N,LZ_HOUSTON,143.17
02/12/2021,12:00,N,LZ_LCRA,152.83
02/12/2021,12:00,N,LZ_NORTH,153.16
02/12/2021,12:00,N,LZ_RAYBN,156.6
02/12/2021,12:00,N,LZ_SOUTH,127.3
02/12/2021,12:00,N,LZ_WEST,157.82
02/12/2021,13:00,N,HB_BUSAVG,116.32
02/12/2021,13:00,N,HB_HOUSTON,113.25
02/12/2021,13:00,N,HB_HUBAVG,115.73
02/12/2021,13:00,N,HB_NORTH,118.8
02/12/2021,13:00,N,HB_PAN,120.46
02/12/2021,13:00,N,HB_SOUTH,109.65
02/12/2021,13:00,N,HB_WEST,121.21
02/12/2021,13:00,N,LZ_AEN,122.55
02/12/2021,13:00,N,LZ_CPS,121.85
02/12/2021,13:00,N,LZ_HOUSTON,112.9
02/12/2021,13:00,N,LZ_LCRA,118.41
02/12/2021,13:00,N,LZ_NORTH,119.4
02/12/2021,13:00,N,LZ_RAYBN,120.95
02/12/2021,13:00,N,LZ_SOUTH,104.47
02/12/2021,13:00,N,LZ_WEST,123.82
02/12/2021,14:00,N,HB_BUSAVG,110.42
02/12/2021,14:00,N,HB_HOUSTON,107.87
02/12/2021,14:00,N,HB_HUBAVG,109.95
02/12/2021,14:00,N,HB_NORTH,112.35
02/12/2021,14:00,N,HB_PAN,113.8
02/12/2021,14:00,N,HB_SOUTH,105.32
02/12/2021,14:00,N,HB_WEST,114.27
02/12/2021,14:00,N,LZ_AEN,116.71
02/12/2021,14:00,N,LZ_CPS,116.08
02/12/2021,14:00,N,LZ_HOUSTON,107.57
02/12/2021,14:00,N,LZ_LCRA,112.55
02/12/2021,14:00,N,LZ_NORTH,113.05
02/12/2021,14:00,N,LZ_RAYBN,114.25
02/12/2021,14:00,N,LZ_SOUTH,100.16
02/12/2021,14:00,N,LZ_WEST,116.61
02/12/2021,15:00,N,HB_BUSAVG,104.43
02/12/2021,15:00,N,HB_HOUSTON,102.12
02/12/2021,15:00,N,HB_HUBAVG,104.02
02/12/2021,15:00,N,HB_NORTH,106.1
02/12/2021,15:00,N,HB_PAN,107.32
02/12/2021,15:00,N,HB_SOUTH,100.06
02/12/2021,15:00,N,HB_WEST,107.82
02/12/2021,15:00,N,LZ_AEN,110.95
02/12/2021,15:00,N,LZ_CPS,110.38
02/12/2021,15:00,N,LZ_HOUSTON,101.83
02/12/2021,15:00,N,LZ_LCRA,106.78
02/12/2021,15:00,N,LZ_NORTH,106.76
02/12/2021,15:00,N,LZ_RAYBN,107.56
02/12/2021,15:00,N,LZ_SOUTH,95.09
02/12/2021,15:00,N,LZ_WEST,109.88
02/12/2021,16:00,N,HB_BUSAVG,102.54
02/12/2021,16:00,N,HB_HOUSTON,99.8
02/12/2021,16:00,N,HB_HUBAVG,102.08
02/12/2021,16:00,N,HB_NORTH,104.25
02/12/2021,16:00,N,HB_PAN,105.43
02/12/2021,16:00,N,HB_SOUTH,98.27
02/12/2021,16:00,N,HB_WEST,105.97
02/12/2021,16:00,N,LZ_AEN,108
02/12/2021,16:00,N,LZ_CPS,108.45
02/12/2021,16:00,N,LZ_HOUSTON,99.49
02/12/2021,16:00,N,LZ_LCRA,104.53
02/12/2021,16:00,N,LZ_NORTH,104.75
02/12/2021,16:00,N,LZ_RAYBN,105.64
02/12/2021,16:00,N,LZ_SOUTH,94.12
02/12/2021,16:00,N,LZ_WEST,108.57
02/12/2021,17:00,N,HB_BUSAVG,118.66
02/12/2021,17:00,N,HB_HOUSTON,116.5
02/12/2021,17:00,N,HB_HUBAVG,118.27
02/12/2021,17:00,N,HB_NORTH,120.44
02/12/2021,17:00,N,HB_PAN,121.97
02/12/2021,17:00,N,HB_SOUTH,113.51
02/12/2021,17:00,N,HB_WEST,122.65
02/12/2021,17:00,N,LZ_AEN,124.87
02/12/2021,17:00,N,LZ_CPS,124.77
02/12/2021,17:00,N,LZ_HOUSTON,116.19
02/12/2021,17:00,N,LZ_LCRA,121.21
02/12/2021,17:00,N,LZ_NORTH,121.04
02/12/2021,17:00,N,LZ_RAYBN,122.78
02/12/2021,17:00,N,LZ_SOUTH,106.52
02/12/2021,17:00,N,LZ_WEST,127.05
02/12/2021,18:00,N,HB_BUSAVG,155.31
02/12/2021,18:00,N,HB_HOUSTON,152.6
02/12/2021,18:00,N,HB_HUBAVG,154.89
02/12/2021,18:00,N,HB_NORTH,157.42
02/12/2021,18:00,N,HB_PAN,159.49
02/12/2021,18:00,N,HB_SOUTH,149.02
02/12/2021,18:00,N,HB_WEST,160.52
02/12/2021,18:00,N,LZ_AEN,162.71
02/12/2021,18:00,N,LZ_CPS,162.7
02/12/2021,18:00,N,LZ_HOUSTON,152.21
02/12/2021,18:00,N,LZ_LCRA,158.63
02/12/2021,18:00,N,LZ_NORTH,158.26
02/12/2021,18:00,N,LZ_RAYBN,162.62
02/12/2021,18:00,N,LZ_SOUTH,141.04
02/12/2021,18:00,N,LZ_WEST,169.18
02/12/2021,19:00,N,HB_BUSAVG,266.83
02/12/2021,19:00,N,HB_HOUSTON,262.76
02/12/2021,19:00,N,HB_HUBAVG,266.1
02/12/2021,19:00,N,HB_NORTH,270
02/12/2021,19:00,N,HB_PAN,272.29
02/12/2021,19:00,N,HB_SOUTH,258.02
02/12/2021,19:00,N,HB_WEST,273.61
02/12/2021,19:00,N,LZ_AEN,276.38
02/12/2021,19:00,N,LZ_CPS,274.45
02/12/2021,19:00,N,LZ_HOUSTON,262.31
02/12/2021,19:00,N,LZ_LCRA,270.39
02/12/2021,19:00,N,LZ_NORTH,271.01
02/12/2021,19:00,N,LZ_RAYBN,278.49
02/12/2021,19:00,N,LZ_SOUTH,251.67
02/12/2021,19:00,N,LZ_WEST,281.55
02/12/2021,20:00,N,HB_BUSAVG,168.41
02/12/2021,20:00,N,HB_HOUSTON,165.27
02/12/2021,20:00,N,HB_HUBAVG,167.89
02/12/2021,20:00,N,HB_NORTH,170.85
02/12/2021,20:00,N,HB_PAN,172.75
02/12/2021,20:00,N,HB_SOUTH,161.53
02/12/2021,20:00,N,HB_WEST,173.9
02/12/2021,20:00,N,LZ_AEN,175.5
02/12/2021,20:00,N,LZ_CPS,175.02
02/12/2021,20:00,N,LZ_HOUSTON,164.9
02/12/2021,20:00,N,LZ_LCRA,171.46
02/12/2021,20:00,N,LZ_NORTH,171.81
02/12/2021,20:00,N,LZ_RAYBN,177.35
02/12/2021,20:00,N,LZ_SOUTH,155.07
02/12/2021,20:00,N,LZ_WEST,181.04
02/12/2021,21:00,N,HB_BUSAVG,144.75
02/12/2021,21:00,N,HB_HOUSTON,139.63
02/12/2021,21:00,N,HB_HUBAVG,143.99
02/12/2021,21:00,N,HB_NORTH,147.81
02/12/2021,21:00,N,HB_PAN,150.21
02/12/2021,21:00,N,HB_SOUTH,137.04
02/12/2021,21:00,N,HB_WEST,151.49
02/12/2021,21:00,N,LZ_AEN,152.16
02/12/2021,21:00,N,LZ_CPS,149.47
02/12/2021,21:00,N,LZ_HOUSTON,139.16
02/12/2021,21:00,N,LZ_LCRA,146.2
02/12/2021,21:00,N,LZ_NORTH,148.49
02/12/2021,21:00,N,LZ_RAYBN,153.17
02/12/2021,21:00,N,LZ_SOUTH,137.42
02/12/2021,21:00,N,LZ_WEST,157.89
02/12/2021,22:00,N,HB_BUSAVG,123.91
02/12/2021,22:00,N,HB_HOUSTON,118.24
02/12/2021,22:00,N,HB_HUBAVG,123.09
02/12/2021,22:00,N,HB_NORTH,126.86
02/12/2021,22:00,N,HB_PAN,129.17
02/12/2021,22:00,N,HB_SOUTH,117.02
02/12/2021,22:00,N,HB_WEST,130.26
02/12/2021,22:00,N,LZ_AEN,130.95
02/12/2021,22:00,N,LZ_CPS,129.71
02/12/2021,22:00,N,LZ_HOUSTON,117.73
02/12/2021,22:00,N,LZ_LCRA,125.25
02/12/2021,22:00,N,LZ_NORTH,127.55
02/12/2021,22:00,N,LZ_RAYBN,130.86
02/12/2021,22:00,N,LZ_SOUTH,118.4
02/12/2021,22:00,N,LZ_WEST,136.26
02/12/2021,23:00,N,HB_BUSAVG,96.42
02/12/2021,23:00,N,HB_HOUSTON,93.27
